EVT_3710_NAME;US. Presidential Election of 1936 - Alternative Outcome;;;;;;;;;;X
EVT_3710_DESC;The dominant issue was the administration's program of economic recovery. Landon, who approved of the goals of the new Deal, concentrated his attacks early attack on the president's methods. He claimed that waste, inefficiency, and an antibusiness philosophy were combining to impede recovery. During his last tour did he took off the gloves to charge Roosevelt with violating the Constitution. His sudden attack on the administrations lack of support for small business came his advantage when Roosevelt choose to ignore the opposition. Roosevelt reminded the voters that he had saved them from the Hoover administration's economic disaster, but Roosevelt's lack of campaigning turned to his disadvantage. Landon (Popular Vote: 24,311,946/Electoral Vote 384). Roosevelt (Popular Vote: 19,667,585/Electoral Vote 147).;;;;;;;;;;X
EVT_3709_NAME;US. Presidential Election of 1936 - Historical Outcome;;;;;;;;;;X
EVT_3709_DESC;The dominant issue was the administration's program of economic recovery. Landon, who approved of the goals of the new Deal, concentrated his attacks early attack on the president's methods. He claimed that waste, inefficiency, and an antibusiness philosophy were combining to impede recovery. Only during his last tour did he take off the gloves to charge Roosevelt with violating the Constitution and declaring the election to be a battle to save the American system of government. His sudden attack on the New Deal programs themselves blurred his image among voters and weakened his credibility. Roosevelt's strategy was to ignore the opposition. Roosevelt reminded the voters that he had saved them from the Hoover administration's economic disaster. Roosevelt (Popular Vote: 27,751,597/Electoral Vote 523). Landon (Popular Vote: 16,679,583/Electoral Vote 8).;;;;;;;;;;X
EVT_3708_NAME;Japan demands French Indochine and Madagascar from Vichy;;;;;;;;;;X
EVT_3708_DESC;After the Fall of France and the installing of a pro-German government in Vichy, Japan was able to profit from the new political situation in South-East Asia and occupy French Indochine under the arguement that it 'protected' this area from the British.;;;;;;;;;;X
EVT_3707_NAME;Japan demands French Indochine from Vichy;;;;;;;;;;X
EVT_3707_DESC;After the Fall of France and the installing of a pro-German government in Vichy, Japan was able to profit from the new political situation in South-East Asia and occupy French Indochine under the arguement that it 'protected' this area from the British.;;;;;;;;;;X
EVT_3706_NAME;FDR dies;;;;;;;;;;X
EVT_3706_DESC;April12,1945, 3:35 P.M., Warm Springs, Georgia. Roosevelt had been suffering from high blood presssure and arteriosclerosis. About 1 P.M., April 12,1945, he was going over some papers at the 'Little White House' at Warm Springs, while artist Elizabeth Shoumatoff was scetching his portrait and the president's cousin Margeret Suckley was crocheting nearby. Suddenly he pressed his hand to his temple and then over his forehead and said, 'I have a terrible headache'. These were his last words.;;;;;;;;;;X
EVT_3705_NAME;US occupation of Greenland and Iceland;;;;;;;;;;X
EVT_3705_DESC;After the German occupation of Denmark in April 1940 British forces swiftly took possession of Iceland to counter a possible threat of a German Invasion. Britain held it with few forces and in early 1941 it was evident that it would be better if the United States took over the watch-keeping. By the summer of 1941, U. S. troops occupied both Greenland and Iceland in the North Atlantic. The U. S. occupation of Greenland was arranged through an agreement between the United States government and a rebellious Danish Ambassador in Washington. This Danish Ambassador refused to recognize or obey the Danish government in Copenhagen after the German occupation of Denmark, which began in April of 1940. The Greenland Agreement, signed in April of 1941, encountered vigorous protests from both the Danish government and the German Embassy in Washington.;;;;;;;;;;X
EVT_3704_NAME;Assassination of Yamamoto;;;;;;;;;;X
EVT_3704_DESC;Admiral Yamamoto commanded the Combined Fleet before the outbreak of the Pacific War and during its first sixteen months. He was responsible for planning the Attack on Pearl Harbor and most other major operations during this time. His scheme for eliminating the U.S. fleet as a major opponent led to the June 1942, Battle of Midway in which the Japan lost naval superiority in the Pacific. Despite Midway's adverse outcome, Yamamoto continued as Combined Fleet commander through the following Guadalcanal Campaign, which further depleted Japan's naval resources. One of the great advantages that the United States enjoyed in its war with Japan was the cracking of the Japanese code. This gave the U.S. advanced warning of impending Japanese operations. One such operation was a visit by Admiral Yamamoto to the Japanese base on Bougainvillea. Allied intelligence intercepted and decoded a message describing the visit, and the 13th Air Force decided to welcome him. Even the highest ranking American military commanders felt that to give a direct order to assassinate an enemy commander was above them, and the authorization for the mission eventually came all the way down from the office of the American presidency. On 18th April,1943, one year to the day after the Doolittle Raid on Tokyo, 18 American P-38s from the 13th Air Force launched from Guadalcanal, flew to Bougainvillea, found the Admiral's flight, and shot down his plane killing him.;;;;;;;;;;X
EVT_3703_NAME;Lend-Lease Shipment to the USSR;;;;;;;;;;X
EVT_3703_DESC;The Lend-Lease Agreements were arrangements for the transfer of war supplies, including food, machinery, and services, to nations whose defence was considered vital to the defence of the United States in World War II. The Lend-Lease Act, passed (1941) by the U.S. Congress, gave the President power to sell, transfer, lend, or lease such war materials. The President was to set the terms for aid repayment was to be �in kind or property, or any other direct or indirect benefit which the President deems satisfactory.� Harry L. Hopkins was appointed (Mar., 1941) to administer lend-lease. He was replaced (July) by Edward R. Stettinius, Jr., who headed the Office of Lend-Lease Administration, set up in Oct., 1941. In Sept.,1943, lend-lease was incorporated into the Foreign Economic Administration under Leo T. Crowley. In Sept.,1945, it was transferred to the Dept. of State. Lend-lease was originally intended for China and countries of the British Empire. In Nov.,1941, the USSR was included, and by the end of the war practically all the allies of the United States had been declared eligible for lend-lease aid. Although not all requested or received it, lend-lease agreements were signed with numerous countries.;;;;;;;;;;X
EVT_3702_NAME;Lend-Lease Shipment to the UK;;;;;;;;;;X
EVT_3702_DESC;The Lend-Lease Agreements were arrangements for the transfer of war supplies, including food, machinery, and services, to nations whose defence was considered vital to the defence of the United States in World War II. The Lend-Lease Act, passed (1941) by the U.S. Congress, gave the President power to sell, transfer, lend, or lease such war materials. The President was to set the terms for aid repayment was to be �in kind or property, or any other direct or indirect benefit which the President deems satisfactory.� Harry L. Hopkins was appointed (Mar., 1941) to administer lend-lease. He was replaced (July) by Edward R. Stettinius, Jr., who headed the Office of Lend-Lease Administration, set up in Oct., 1941. In Sept.,1943, lend-lease was incorporated into the Foreign Economic Administration under Leo T. Crowley. In Sept.,1945, it was transferred to the Dept. of State. Lend-lease was originally intended for China and countries of the British Empire. In Nov.,1941, the USSR was included, and by the end of the war practically all the allies of the United States had been declared eligible for lend-lease aid. Although not all requested or received it, lend-lease agreements were signed with numerous countries.;;;;;;;;;;X
EVT_3701_NAME;Oil Embargo against Japan;;;;;;;;;;X
EVT_3701_DESC;In July 1941, the U.S. threatened Japan with an oil embargo unless Japan withdrew from China. Rather than withdraw from China and abandon its imperialist aspirations, Japan chose to attack the U.S. while it still had the oil reserves needed to wage war. Although the U.S. was also pursuing various deterrence strategies against Japan, the threat of an oil embargo was a more ambitious strategy of coercive diplomacy. The threat of embargo was intended not to deter Japan from taking some considered action, but to compel them to withdraw from a current activity. There were a number of reasons why coercive diplomacy not only failed, but actually provoked war in this case. First, U.S. officials failed to recognize that Japan had more at stake in the matter than did the U.S. As the situation progressed, the U.S. sharpened its demands, which in turn sharpened Japan's resistance. Second, the U.S. strategy relied almost entirely on threats, and made very little use of incentives. This left Japan to choose among almost equally unacceptable options. Finally, misperceptions, miscalculations and ambiguous signals between the U.S. and Japan contributed to the escalation of the conflict.;;;;;;;;;;X
EVT_3700_NAME;The Lend-Lease Act;;;;;;;;;;X
EVT_3700_DESC;The Lend-Lease Agreements were arrangements for the transfer of war supplies, including food, machinery, and services, to nations whose defence was considered vital to the defence of the United States in World War II. The Lend-Lease Act, passed (1941) by the U.S. Congress, gave the President power to sell, transfer, lend, or lease such war materials. The President was to set the terms for aid repayment was to be �in kind or property, or any other direct or indirect benefit which the President deems satisfactory.� Harry L. Hopkins was appointed (Mar., 1941) to administer lend-lease. He was replaced (July) by Edward R. Stettinius, Jr., who headed the Office of Lend-Lease Administration, set up in Oct., 1941. In Sept.,1943, lend-lease was incorporated into the Foreign Economic Administration under Leo T. Crowley. In Sept.,1945, it was transferred to the Dept. of State. Lend-lease was originally intended for China and countries of the British Empire. In Nov.,1941, the USSR was included, and by the end of the war practically all the allies of the United States had been declared eligible for lend-lease aid. Although not all requested or received it, lend-lease agreements were signed with numerous countries.;;;;;;;;;;X
EVT_3601_NAME;Danzig or War;;;;;;;;;;X
EVT_3601_DESC;Ribbentrop asked the Poles for the return of Danzig and a strip of German territory across the Polish corridor on which a German-run road and rail link between East Prussia and the rest of Germany could be built. This time Hitler met real resistance. On 31 March 1939 the British and French guaranteed the borders of Poland. Encouraged by the guarantee, the Poles were not about to compromise. Then, as 1939 progressed, the position of the Soviet Union became critical. If Stalin allied himself with Britain, Germany would run the risk of a two-front war if she pushed the world to conflict. British attempts at negotiation with the Soviet Union were, however, lacklustre, for both ideological and practical reasons (Stalin had purged thousands of officers from the Red Army and the Soviets were perceived to be a third-rate military force). Stalin was also unwilling to be pushed into a war which offered him little in terms of his own narrow self-interest. Then the Nazis pulled what Manfred von Schr�der calls a stroke of 'courage' and 'genius' - they signed their own treaty with the Soviet Union, their greatest ideological enemy.;;;;;;;;;;X
EVT_3600_NAME;The UK offers an Alliance;;;;;;;;;;X
EVT_3600_DESC;Ribbentrop asked the Poles for the return of Danzig and a strip of German territory across the Polish corridor on which a German-run road and rail link between East Prussia and the rest of Germany could be built. This time Hitler met real resistance. On 31 March 1939 the British and French guaranteed the borders of Poland. Encouraged by the guarantee, the Poles were not about to compromise. Then, as 1939 progressed, the position of the Soviet Union became critical. If Stalin allied himself with Britain, Germany would run the risk of a two-front war if she pushed the world to conflict. British attempts at negotiation with the Soviet Union were, however, lacklustre, for both ideological and practical reasons (Stalin had purged thousands of officers from the Red Army and the Soviets were perceived to be a third-rate military force). Stalin was also unwilling to be pushed into a war which offered him little in terms of his own narrow self-interest. Then the Nazis pulled what Manfred von Schr�der calls a stroke of 'courage' and 'genius' - they signed their own treaty with the Soviet Union, their greatest ideological enemy.;;;;;;;;;;X
EVT_3500_NAME;Italian Ultimatum;;;;;;;;;;X
EVT_3500_DESC;Italy delivered Tiran� an ultimatum on March 25,1939, demanding that it accede to Italy's occupation of Albania. Zog refused to accept money in exchange for countenancing a full Italian takeover and colonization of Albania, and on April 7,1939, Mussolini's troops invaded Albania. Despite some stubborn resistance, especially at Durr�s, the Italians made short shrift of the Albanians. Unwilling to become an Italian puppet, King Zog, his wife, Queen Geraldine Apponyi, and their infant son Skander fled to Greece and eventually to London. On April 12, the Albanian parliament voted to unite the country with Italy. Victor Emmanuel III took the Albanian crown, and the Italians set up a fascist government under Shefqet Verlaci and soon absorbed Albania's military and diplomatic service into Italy's.;;;;;;;;;;X
EVT_3406_NAME;The Independence of India;;;;;;;;;;X
EVT_3406_DESC;In Nov 1945, a British move to put the soldiers of the INA on trial sparked off a massive demonstration. Even more significant was the probable link between the INA and the wave dissatisfaction in the British Indian Army during 1945-46 which resulted in the great Bombay Naval strike. Thus between 1942  and 1946, the foundation of British power in India was badly shaken. The Quit India movement had manifested the strong anti-British feeling of the Indian people. The Indian Army, Navy and the Airforce were the three strong pillars on which the British rule in India had rested for years. Even these forces were now displaying an anti-British sentiment. All these events convinced the British Rulers that they would not be able to hold India for long. The end of British imperialism was now clearly in sight. Although England emerged victorious in World War II, it no longer remained a powerful nation and lost its absolute power in the world scenario. In a general election held in England, Churchill was replaced by Clement Atlee. Prime minister Atlee announced his intention to grant independence to India. Britain sent the Cabinet Mission to India in March 1946 to negotiate with Indian leaders for terms of transfer of power.  ;;;;;;;;;;X
EVT_3405_NAME;A Lend-Lease Shipment Arrives from the USA;;;;;;;;;;X
EVT_3405_DESC;The Lend-Lease Agreements were arrangements for the transfer of war supplies, including food, machinery, and services, to nations whose defence was considered vital to the defence of the United States in World War II. The Lend-Lease Act, passed (1941) by the U.S. Congress, gave the President power to sell, transfer, lend, or lease such war materials. The President was to set the terms for aid repayment was to be �in kind or property, or any other direct or indirect benefit which the President deems satisfactory.� Harry L. Hopkins was appointed (Mar., 1941) to administer lend-lease. He was replaced (July) by Edward R. Stettinius, Jr., who headed the Office of Lend-Lease Administration, set up in Oct., 1941. In Sept.,1943, lend-lease was incorporated into the Foreign Economic Administration under Leo T. Crowley. In Sept.,1945, it was transferred to the Dept. of State. Lend-lease was originally intended for China and countries of the British Empire. In Nov.,1941, the USSR was included, and by the end of the war practically all the allies of the United States had been declared eligible for lend-lease aid. Although not all requested or received it, lend-lease agreements were signed with numerous countries.;;;;;;;;;;X
EVT_3404_NAME;The Lend-Lease Act - The First Shipment;;;;;;;;;;X
EVT_3404_DESC;The Lend-Lease Agreements were arrangements for the transfer of war supplies, including food, machinery, and services, to nations whose defence was considered vital to the defence of the United States in World War II. The Lend-Lease Act, passed (1941) by the U.S. Congress, gave the President power to sell, transfer, lend, or lease such war materials. The President was to set the terms for aid repayment was to be �in kind or property, or any other direct or indirect benefit which the President deems satisfactory.� Harry L. Hopkins was appointed (Mar., 1941) to administer lend-lease. He was replaced (July) by Edward R. Stettinius, Jr., who headed the Office of Lend-Lease Administration, set up in Oct., 1941. In Sept.,1943, lend-lease was incorporated into the Foreign Economic Administration under Leo T. Crowley. In Sept.,1945, it was transferred to the Dept. of State. Lend-lease was originally intended for China and countries of the British Empire. In Nov.,1941, the USSR was included, and by the end of the war practically all the allies of the United States had been declared eligible for lend-lease aid. Although not all requested or received it, lend-lease agreements were signed with numerous countries.;;;;;;;;;;X
EVT_3403_NAME;Guarantee Independence of Poland - Poland Declines;;;;;;;;;;X
EVT_3403_DESC;Ribbentrop asked the Poles for the return of Danzig and a strip of German territory across the Polish corridor on which a German-run road and rail link between East Prussia and the rest of Germany could be built. This time Hitler met real resistance. On 31 March 1939 the British and French guaranteed the borders of Poland. Encouraged by the guarantee, the Poles were not about to compromise. Then, as 1939 progressed, the position of the Soviet Union became critical. If Stalin allied himself with Britain, Germany would run the risk of a two-front war if she pushed the world to conflict. British attempts at negotiation with the Soviet Union were, however, lacklustre, for both ideological and practical reasons (Stalin had purged thousands of officers from the Red Army and the Soviets were perceived to be a third-rate military force). Stalin was also unwilling to be pushed into a war which offered him little in terms of his own narrow self-interest. Then the Nazis pulled what Manfred von Schr�der calls a stroke of 'courage' and 'genius' - they signed their own treaty with the Soviet Union, their greatest ideological enemy.;;;;;;;;;;X
EVT_3402_NAME;Guarantee Independence of Poland - Poland Accepts;;;;;;;;;;X
EVT_3402_DESC;Ribbentrop asked the Poles for the return of Danzig and a strip of German territory across the Polish corridor on which a German-run road and rail link between East Prussia and the rest of Germany could be built. This time Hitler met real resistance. On 31 March 1939 the British and French guaranteed the borders of Poland. Encouraged by the guarantee, the Poles were not about to compromise. Then, as 1939 progressed, the position of the Soviet Union became critical. If Stalin allied himself with Britain, Germany would run the risk of a two-front war if she pushed the world to conflict. British attempts at negotiation with the Soviet Union were, however, lacklustre, for both ideological and practical reasons (Stalin had purged thousands of officers from the Red Army and the Soviets were perceived to be a third-rate military force). Stalin was also unwilling to be pushed into a war which offered him little in terms of his own narrow self-interest. Then the Nazis pulled what Manfred von Schr�der calls a stroke of 'courage' and 'genius' - they signed their own treaty with the Soviet Union, their greatest ideological enemy.;;;;;;;;;;X
EVT_3401_NAME;Guarantee Independence to Poland;;;;;;;;;;X
EVT_3401_DESC;Ribbentrop asked the Poles for the return of Danzig and a strip of German territory across the Polish corridor on which a German-run road and rail link between East Prussia and the rest of Germany could be built. This time Hitler met real resistance. On 31 March 1939 the British and French guaranteed the borders of Poland. Encouraged by the guarantee, the Poles were not about to compromise. Then, as 1939 progressed, the position of the Soviet Union became critical. If Stalin allied himself with Britain, Germany would run the risk of a two-front war if she pushed the world to conflict. British attempts at negotiation with the Soviet Union were, however, lacklustre, for both ideological and practical reasons (Stalin had purged thousands of officers from the Red Army and the Soviets were perceived to be a third-rate military force). Stalin was also unwilling to be pushed into a war which offered him little in terms of his own narrow self-interest. Then the Nazis pulled what Manfred von Schr�der calls a stroke of 'courage' and 'genius' - they signed their own treaty with the Soviet Union, their greatest ideological enemy.;;;;;;;;;;X
EVT_3400_NAME;Spanish Civil War - Intervention;;;;;;;;;;X
EVT_3400_DESC;In early 1936 after the electoral victory of the Socialists popular demands for social equality evolved into a virtual revolution against clerics, landowners and monarchists. Mobs attacked churches and tried to collectivise farms. Unions started strikes and anarchists assassinated �enemies of the people�. The newly installed government was unable to restore order. The Spanish army joined the Conservatives and Catholics to put down the social revolution and they thus styled themselves, the Nationalists. The government facing an army rebellion styled themselves, Republicans and decided to fight joining in with the forces of revolution. The Spanish Civil War had begun! Many countries like Germany, Italy and the Soviet Union intervened with forces in the conflict.;;;;;;;;;;X
EVT_3301_NAME;The Finnish Winter War - Swedish Non-Intervention;;;;;;;;;;X
EVT_3301_DESC;When Finland was attacked by the Soviet Union the Swedish government was splintered among three different lines. One was the activist line which promoted direct military intervention which was urged by the leader of the Conservative Party G�sta Bagge and the social democratic foreign minister Richard Sandler. Another was the middle-ground line of indirect support and neutrality which was urged by the prime minister Per Albin Hansson. The last was the strict neutralist line of non-commitment urged by those who did not want to fight a fellow socialist country such as minister of finance Ernst Wigforss. A heated debate commenced and in the end the middle-ground line was chosen as the basis for Swedish Foreign Policy.;;;;;;;;;;X
EVT_3300_NAME;The Finnish Winter War - Swedish Direct Intervention;;;;;;;;;;X
EVT_3300_DESC;When Finland was attacked by the Soviet Union the Swedish government was splintered among three different lines. One was the activist line which promoted direct military intervention which was urged by the leader of the Conservative Party G�sta Bagge and the social democratic foreign minister Richard Sandler. Another was the middle-ground line of indirect support and neutrality which was urged by the prime minister Per Albin Hansson. The last was the strict neutralist line of non-commitment urged by those who did not want to fight a fellow socialist country such as minister of finance Ernst Wigforss. A heated debate commenced and in the end the middle-ground line was chosen as the basis for Swedish Foreign Policy.;;;;;;;;;;X
EVT_3202_NAME;Swedish Intervention;;;;;;;;;;X
EVT_3202_DESC;When Finland was attacked by the Soviet Union the Swedish government had hard times deciding how to act. If the interventionist faction had had there will Sweden would most certainly have sent at least an Army Corps to Finland with Air units and strong Naval detatchments to support the Finnish Navy.  ;;;;;;;;;;X
EVT_3201_NAME;Swedish Material Aid;;;;;;;;;;X
EVT_3201_DESC;When Finland was attacked by the Soviet Union the Swedish government supported Finlands war effort by giving them war material and volunteers. Much of the material was not the same as the Finnish standard or lacked important features, as artillery guns lacking ammunition and less than half of it was usable during the Winter War. The voluteers was another issue. The formations lacked some training and few units where used until the end of the Winter War. However Finland got a load full of well-educated staff officers and airmen to boost her ranks.;;;;;;;;;;X
EVT_3200_NAME;The Winter War;;;;;;;;;;X
EVT_3200_DESC;The non-aggression pact between Germany and Russia in August 1939 turned heads in Finland. Germany agreed to give the Baltic States, including Finland, to Russia. Of course, all this was kept a secret, but as time went on, the events became known to the Finns. As Russian aggression grew, the Finns requested help from Germany, only to be turned away - leaving the Finns to face Russia's aggression alone. When Finland refused to allow the Soviet Union to build military bases on its territory, the latter revoked the nonaggression pact of 1932 and attacked Finland on 30th November 1939. The Winter War ended in a peace treaty drawn up in Moscow on 13th March 1940, giving south-eastern Finland to the Soviet Union.;;;;;;;;;;X
EVT_3104_NAME;Spanish Civil War - French Intervention;;;;;;;;;;X
EVT_3104_DESC;In early 1936 after the electoral victory of the Socialists popular demands for social equality evolved into a virtual revolution against clerics, landowners and monarchists. Mobs attacked churches and tried to collectivise farms. Unions started strikes and anarchists assassinated �enemies of the people�. The newly installed government was unable to restore order. The Spanish army joined the Conservatives and Catholics to put down the social revolution and they thus styled themselves, the Nationalists. The government facing an army rebellion styled themselves, Republicans and decided to fight joining in with the forces of revolution. The Spanish Civil War had begun! Many countries like Germany, Italy and the Soviet Union intervened with forces in the conflict.;;;;;;;;;;X
EVT_3103_NAME;Spanish Civil War - UK Intervention;;;;;;;;;;X
EVT_3103_DESC;In early 1936 after the electoral victory of the Socialists popular demands for social equality evolved into a virtual revolution against clerics, landowners and monarchists. Mobs attacked churches and tried to collectivise farms. Unions started strikes and anarchists assassinated �enemies of the people�. The newly installed government was unable to restore order. The Spanish army joined the Conservatives and Catholics to put down the social revolution and they thus styled themselves, the Nationalists. The government facing an army rebellion styled themselves, Republicans and decided to fight joining in with the forces of revolution. The Spanish Civil War had begun! Many countries like Germany, Italy and the Soviet Union intervened with forces in the conflict.;;;;;;;;;;X
EVT_3102_NAME;Spanish Civil War - Soviet Intervention;;;;;;;;;;X
EVT_3102_DESC;In early 1936 after the electoral victory of the Socialists popular demands for social equality evolved into a virtual revolution against clerics, landowners and monarchists. Mobs attacked churches and tried to collectivise farms. Unions started strikes and anarchists assassinated �enemies of the people�. The newly installed government was unable to restore order. The Spanish army joined the Conservatives and Catholics to put down the social revolution and they thus styled themselves, the Nationalists. The government facing an army rebellion styled themselves, Republicans and decided to fight joining in with the forces of revolution. The Spanish Civil War had begun! Many countries like Germany, Italy and the Soviet Union intervened with forces in the conflict.;;;;;;;;;;X
EVT_3101_NAME;Communist Coup - Anarchist movement crushed;;;;;;;;;;X
EVT_3101_DESC;During the later part of the Spanish Civil War two factions, the Anarchists and the Communists became the most active and powerful within the Republican government at times overshading the vast majority of reformed socialists and left wing radicals. At several ocasions the Communists tried to coup the government and purge it of its anarchist elements seizing the power in the name of Comrade Stalin.;;;;;;;;;;X
EVT_3100_NAME;Spanish Civil War;;;;;;;;;;X
EVT_3100_DESC;In early 1936 after the electoral victory of the Socialists popular demands for social equality evolved into a virtual revolution against clerics, landowners and monarchists. Mobs attacked churches and tried to collectivise farms. Unions started strikes and anarchists assassinated �enemies of the people�. The newly installed government was unable to restore order. The Spanish army joined the Conservatives and Catholics to put down the social revolution and they thus styled themselves, the Nationalists. The government facing an army rebellion styled themselves, Republicans and decided to fight joining in with the forces of revolution. The Spanish Civil War had begun! Many countries like Germany, Italy and the Soviet Union intervened with forces in the conflict.;;;;;;;;;;X
EVT_3004_NAME;Spanish Civil War - Victory!;;;;;;;;;;x
EVT_3004_DESC;When the Nationalist forces after a long and bloody struggle finally had beaten the Republican side into submission they restated Madrid as the country's capital.;;;;;;;;;;x
EVT_3003_NAME;Spanish Civil War - Italian Intervention;;;;;;;;;;X
EVT_3003_DESC;In early 1936 after the electoral victory of the Socialists popular demands for social equality evolved into a virtual revolution against clerics, landowners and monarchists. Mobs attacked churches and tried to collectivise farms. Unions started strikes and anarchists assassinated �enemies of the people�. The newly installed government was unable to restore order. The Spanish army joined the Conservatives and Catholics to put down the social revolution and they thus styled themselves, the Nationalists. The government facing an army rebellion styled themselves, Republicans and decided to fight joining in with the forces of revolution. The Spanish Civil War had begun! Many countries like Germany, Italy and the Soviet Union intervened with forces in the conflict.;;;;;;;;;;X
EVT_3002_NAME;Spanish Civil War - German Intervention;;;;;;;;;;X
EVT_3002_DESC;In early 1936 after the electoral victory of the Socialists popular demands for social equality evolved into a virtual revolution against clerics, landowners and monarchists. Mobs attacked churches and tried to collectivise farms. Unions started strikes and anarchists assassinated �enemies of the people�. The newly installed government was unable to restore order. The Spanish army joined the Conservatives and Catholics to put down the social revolution and they thus styled themselves, the Nationalists. The government facing an army rebellion styled themselves, Republicans and decided to fight joining in with the forces of revolution. The Spanish Civil War had begun! Many countries like Germany, Italy and the Soviet Union intervened with forces in the conflict.;;;;;;;;;;X
EVT_3001_NAME;Spanish Civil War - Fascist Nation;;;;;;;;;;X
EVT_3001_DESC;In early 1936 after the electoral victory of the Socialists popular demands for social equality evolved into a virtual revolution against clerics, landowners and monarchists. Mobs attacked churches and tried to collectivise farms. Unions started strikes and anarchists assassinated �enemies of the people�. The newly installed government was unable to restore order. The Spanish army joined the Conservatives and Catholics to put down the social revolution and they thus styled themselves, the Nationalists. The government facing an army rebellion styled themselves, Republicans and decided to fight joining in with the forces of revolution. The Spanish Civil War had begun! Many countries like Germany, Italy and the Soviet Union intervened with forces in the conflict.;;;;;;;;;;X
EVT_3000_NAME;Vichy France - Return of occupied provinces (if Spain is Axis);;;;;;;;;;X
EVT_3000_DESC;After the Fall of France and the installing of a pro-German government in Vichy, Spain would have been forced to return certain occupied provinces to France had she taken them earlier in the war. In reality though Spain never joined the Axis, but stayed safely neutral throughout the war.;;;;;;;;;;X
EVT_2904_NAME;Annexation of Albania - Zog accepts;;;;;;;;;;X
EVT_2904_DESC;Italy delivered Tiran� an ultimatum on March 25,1939, demanding that it accede to Italy's occupation of Albania. Zog refused to accept money in exchange for countenancing a full Italian takeover and colonization of Albania, and on April 7,1939, Mussolini's troops invaded Albania. Despite some stubborn resistance, especially at Durr�s, the Italians made short shrift of the Albanians. Unwilling to become an Italian puppet, King Zog, his wife, Queen Geraldine Apponyi, and their infant son Skander fled to Greece and eventually to London. On April 12, the Albanian parliament voted to unite the country with Italy. Victor Emmanuel III took the Albanian crown, and the Italians set up a fascist government under Shefqet Verlaci and soon absorbed Albania's military and diplomatic service into Italy's.;;;;;;;;;;X
EVT_2903_NAME;Annexation of Albania - Zog refuses;;;;;;;;;;X
EVT_2903_DESC;Italy delivered Tiran� an ultimatum on March 25,1939, demanding that it accede to Italy's occupation of Albania. Zog refused to accept money in exchange for countenancing a full Italian takeover and colonization of Albania, and on April 7,1939, Mussolini's troops invaded Albania. Despite some stubborn resistance, especially at Durr�s, the Italians made short shrift of the Albanians. Unwilling to become an Italian puppet, King Zog, his wife, Queen Geraldine Apponyi, and their infant son Skander fled to Greece and eventually to London. On April 12, the Albanian parliament voted to unite the country with Italy. Victor Emmanuel III took the Albanian crown, and the Italians set up a fascist government under Shefqet Verlaci and soon absorbed Albania's military and diplomatic service into Italy's.;;;;;;;;;;X
EVT_2902_NAME;Annexation of Albania;;;;;;;;;;X
EVT_2902_DESC;Italy delivered Tiran� an ultimatum on March 25,1939, demanding that it accede to Italy's occupation of Albania. Zog refused to accept money in exchange for countenancing a full Italian takeover and colonization of Albania, and on April 7,1939, Mussolini's troops invaded Albania. Despite some stubborn resistance, especially at Durr�s, the Italians made short shrift of the Albanians. Unwilling to become an Italian puppet, King Zog, his wife, Queen Geraldine Apponyi, and their infant son Skander fled to Greece and eventually to London. On April 12, the Albanian parliament voted to unite the country with Italy. Victor Emmanuel III took the Albanian crown, and the Italians set up a fascist government under Shefqet Verlaci and soon absorbed Albania's military and diplomatic service into Italy's.;;;;;;;;;;X
EVT_2901_NAME;Spanish Civil War - Intervention;;;;;;;;;;X
EVT_2901_DESC;In early 1936 after the electoral victory of the Socialists popular demands for social equality evolved into a virtual revolution against clerics, landowners and monarchists. Mobs attacked churches and tried to collectivise farms. Unions started strikes and anarchists assassinated �enemies of the people�. The newly installed government was unable to restore order. The Spanish army joined the Conservatives and Catholics to put down the social revolution and they thus styled themselves, the Nationalists. The government facing an army rebellion styled themselves, Republicans and decided to fight joining in with the forces of revolution. The Spanish Civil War had begun! Many countries like Germany, Italy and the Soviet Union intervened with forces in the conflict.;;;;;;;;;;X
EVT_2900_NAME;Vichy France - Return of occupied provinces;;;;;;;;;;X
EVT_2900_DESC;After the Fall of France and the installing of a pro-German government in Vichy, Italy would have been forced to return certain occupied provinces to France had she taken them earlier in the war. In reality though Italy never pushed more than a couple of kilometers into France.;;;;;;;;;;X
EVT_2802_NAME;Liberation of France;;;;;;;;;;X
EVT_2802_DESC;After years of struggle, a bitter ensuing fight France is once agin free. Flowers rain on our soldiers in blue and the tricolor is again hung on its right place over Paris.;;;;;;;;;;X
EVT_2801_NAME;Spanish Civil War - Intervention;;;;;;;;;;X
EVT_2801_DESC;In early 1936 after the electoral victory of the Socialists popular demands for social equality evolved into a virtual revolution against clerics, landowners and monarchists. Mobs attacked churches and tried to collectivise farms. Unions started strikes and anarchists assassinated �enemies of the people�. The newly installed government was unable to restore order. The Spanish army joined the Conservatives and Catholics to put down the social revolution and they thus styled themselves, the Nationalists. The government facing an army rebellion styled themselves, Republicans and decided to fight joining in with the forces of revolution. The Spanish Civil War had begun! Many countries like Germany, Italy and the Soviet Union intervened with forces in the conflict.;;;;;;;;;;X
EVT_2800_NAME;The Vichy Regime;;;;;;;;;;X
